class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.5975915789604187,0.34745654463768005,0.6107215285301208,0.9999922513961792,0.6240316033363342,0.325051873922348,0.6432396769523621,0.9999953508377075,0.6387100219726562,0.3226712942123413,0.6435781717300415,0.999993622303009,0.6525372266769409,0.32069462537765503,0.6431671977043152,0.9999967217445374,0.5940604209899902,0.3314042091369629,0.7029029726982117,0.9999949932098389,0.5872551202774048,0.3329457640647888,0.7028497457504272,0.9999911785125732,0.5803579688072205,0.3341626226902008,0.7029668688774109,0.9999960660934448,0.6939907073974609,0.32705676555633545,0.7461094856262207,0.999991238117218,0.6027395725250244,0.3402380049228668,1.0169408321380615,0.9999957084655762,0.6286042928695679,0.36134636402130127,0.6392626166343689,0.999962329864502,0.5923535823822021,0.3659639060497284,0.7150974869728088,0.999954879283905,0.7812278270721436,0.39654555916786194,0.38984256982803345,0.999717652797699,0.5809797644615173,0.44180768728256226,1.1991981267929077,0.9995545744895935,0.6793282628059387,0.2613992989063263,0.3649007976055145,0.9804317355155945,0.44684454798698425,0.33599767088890076,1.5805225372314453,0.9107964634895325,0.5856319665908813,0.14006434381008148,1.1279271841049194,0.883399248123169,0.4423923194408417,0.21296094357967377,1.9287238121032715,0.8372786045074463,0.5584439039230347,0.11238574981689453,1.2029666900634766,0.7921677231788635,0.45537590980529785,0.1809532344341278,1.958465337753296,0.7018657326698303,0.5564457178115845,0.11436188966035843,1.213850498199463,0.7728568315505981,0.4708569049835205,0.17696613073349,1.977412223815918,0.6645417213439941,0.5620039105415344,0.12703953683376312,1.1508623361587524,0.7917208671569824,0.4769524037837982,0.18488982319831848,1.9260215759277344,0.679239809513092,0.7627173662185669,0.6991371512413025,-0.32400768995285034,0.9992338418960571,0.6294834017753601,0.7072497010231018,0.3239624798297882,0.9988325238227844,0.277433842420578,0.743148684501648,-0.8087645173072815,0.8598253726959229,0.20869895815849304,0.7408316135406494,-0.28991371393203735,0.5118250846862793,0.3074529469013214,1.0258785486221313,-1.1523078680038452,0.47758346796035767,0.20102648437023163,0.9892396926879883,-0.6598882079124451,0.1137605533003807,0.36081862449645996,1.0695836544036865,-1.1716364622116089,0.4145059287548065,0.2447536289691925,1.0387388467788696,-0.6938938498497009,0.12400160729885101,0.15038363635540009,1.123500108718872,-1.3410489559173584,0.4520687162876129,0.0989239364862442,1.0378559827804565,-0.8804884552955627,0.15056493878364563
up,0.6001244187355042,0.3484610617160797,0.6273053884506226,0.9999916553497314,0.6264100074768066,0.3262464702129364,0.670245349407196,0.9999955892562866,0.6417497992515564,0.3236105740070343,0.670635461807251,0.9999939203262329,0.6562474966049194,0.32154133915901184,0.6702374219894409,0.9999970197677612,0.595777690410614,0.33318397402763367,0.7232094407081604,0.9999948143959045,0.5890131592750549,0.33485716581344604,0.7231264114379883,0.9999901056289673,0.5820099711418152,0.3363092243671417,0.723223090171814,0.999995768070221,0.7000811100006104,0.32841768860816956,0.8005261421203613,0.9999927878379822,0.6054056286811829,0.34445616602897644,1.042014241218567,0.9999954700469971,0.6309518814086914,0.362297385931015,0.6640710234642029,0.999961793422699,0.595896303653717,0.36708274483680725,0.7310917377471924,0.9999474883079529,0.7816548943519592,0.3991154730319977,0.45475226640701294,0.9997514486312866,0.5945101976394653,0.44584009051322937,1.2091079950332642,0.9994608759880066,0.6729248762130737,0.2620679438114166,0.4561806917190552,0.9814946055412292,0.45470359921455383,0.3349500596523285,1.5407174825668335,0.8804483413696289,0.5777989029884338,0.1438073217868805,1.2399502992630005,0.8931238055229187,0.45335853099823,0.21124473214149475,1.8690749406814575,0.7901654243469238,0.554656982421875,0.11694207042455673,1.3064998388290405,0.8086917400360107,0.46513280272483826,0.18123416602611542,1.8941287994384766,0.6552445292472839,0.5522469878196716,0.12084975838661194,1.3485219478607178,0.7897430658340454,0.47851336002349854,0.1782883256673813,1.9197769165039062,0.6189821362495422,0.5559160709381104,0.13308435678482056,1.2738791704177856,0.8072603344917297,0.4835834205150604,0.18535317480564117,1.8676363229751587,0.6416991949081421,0.7726426720619202,0.6988030076026917,-0.3140660226345062,0.9992840886116028,0.6526690721511841,0.7168246507644653,0.3140696883201599,0.9988510608673096,0.283757746219635,0.74107825756073,-0.7878551483154297,0.8449138402938843,0.21747277677059174,0.7426102757453918,-0.27821600437164307,0.5009162425994873,0.29755842685699463,1.0174354314804077,-1.0516343116760254,0.460031121969223,0.21198192238807678,1.0040210485458374,-0.582587718963623,0.10804630815982819,0.34775134921073914,1.0609017610549927,-1.063241958618164,0.3963586688041687,0.25500059127807617,1.0332907438278198,-0.6086229681968689,0.1196187362074852,0.1427266001701355,1.1097460985183716,-1.2171276807785034,0.44261473417282104,0.12324818968772888,1.0883160829544067,-0.790624737739563,0.14610131084918976
up,0.6009137034416199,0.348456472158432,0.6991888284683228,0.999992311000824,0.6273614168167114,0.3261905014514923,0.7414568662643433,0.9999960064888,0.6427088975906372,0.3234871029853821,0.7419312596321106,0.9999944567680359,0.6570606827735901,0.3213713765144348,0.741568386554718,0.9999973177909851,0.5964813828468323,0.3332653343677521,0.7979661822319031,0.9999952912330627,0.5896627902984619,0.33495965600013733,0.7978920936584473,0.9999908804893494,0.5826572775840759,0.3364117741584778,0.7979488968849182,0.9999961256980896,0.700833797454834,0.32833680510520935,0.8553292155265808,0.9999935626983643,0.6061525940895081,0.3442583978176117,1.1092089414596558,0.9999958276748657,0.6327711939811707,0.36220115423202515,0.7291222810745239,0.9999643564224243,0.5969864130020142,0.36709457635879517,0.7999531626701355,0.9999502301216125,0.7848021388053894,0.4000493586063385,0.5107257962226868,0.9997613430023193,0.593822717666626,0.44589468836784363,1.2937884330749512,0.9994707703590393,0.6801597476005554,0.2652248442173004,0.6211328506469727,0.9815531373023987,0.4534381628036499,0.3370188772678375,1.6920356750488281,0.8810244202613831,0.5939159989356995,0.14712153375148773,1.5046690702438354,0.8978328108787537,0.4522702693939209,0.2137816846370697,2.0584781169891357,0.7970814108848572,0.5754683613777161,0.11789824068546295,1.5920783281326294,0.8160778284072876,0.46096211671829224,0.18643610179424286,2.093022346496582,0.6629935503005981,0.5756111741065979,0.12139403074979782,1.6202317476272583,0.7967910170555115,0.4780748188495636,0.18179936707019806,2.1321346759796143,0.626887321472168,0.5771790146827698,0.133707657456398,1.5364025831222534,0.8136323690414429,0.48527488112449646,0.1875597983598709,2.065415382385254,0.6501496434211731,0.7799972891807556,0.6987380981445312,-0.31804701685905457,0.9993106722831726,0.6522798538208008,0.7164723873138428,0.3180161714553833,0.9988899230957031,0.2849089503288269,0.7407404780387878,-0.7897464632987976,0.844844400882721,0.21850956976413727,0.7425370812416077,-0.27828216552734375,0.5062344074249268,0.2846130132675171,1.017052412033081,-1.054794192314148,0.45765772461891174,0.2049262672662735,1.0047764778137207,-0.6032770276069641,0.10862942039966583,0.3305935263633728,1.060620903968811,-1.0674446821212769,0.39387863874435425,0.24410860240459442,1.0337045192718506,-0.6316882967948914,0.12117428332567215,0.12567467987537384,1.109716773033142,-1.2191604375839233,0.44678401947021484,0.11301571130752563,1.0916279554367065,-0.8120720982551575,0.14877070486545563
down,0.5999460816383362,0.34854745864868164,0.4718663990497589,0.9999932646751404,0.6249788403511047,0.3270631432533264,0.5102230906486511,0.9999961256980896,0.6394254565238953,0.324966162443161,0.5106347799301147,0.9999943971633911,0.6537018418312073,0.3234246075153351,0.5101973414421082,0.9999973773956299,0.5956425666809082,0.3328390121459961,0.5629372596740723,0.9999958276748657,0.5884584188461304,0.3342854678630829,0.5629468560218811,0.9999920129776001,0.5811421275138855,0.33560603857040405,0.5629668831825256,0.9999967217445374,0.6985839009284973,0.33048921823501587,0.6399634480476379,0.9999932050704956,0.602096438407898,0.3429839313030243,0.8842784762382507,0.9999959468841553,0.6303722262382507,0.36294716596603394,0.5089669227600098,0.9999622702598572,0.5952188372612,0.3668704926967621,0.5775243639945984,0.999952495098114,0.7858504056930542,0.4022044837474823,0.38789230585098267,0.9996808767318726,0.5845352411270142,0.44610416889190674,1.07659912109375,0.9994803667068481,0.7179473042488098,0.26258236169815063,0.43406036496162415,0.976780354976654,0.41830986738204956,0.37315133213996887,1.4206570386886597,0.9085513353347778,0.6355394721031189,0.1540265679359436,1.1623060703277588,0.8868355751037598,0.442391961812973,0.24690571427345276,1.6978530883789062,0.8285836577415466,0.6199946999549866,0.11831703782081604,1.2307161092758179,0.801600456237793,0.4458419382572174,0.2280297428369522,1.7162402868270874,0.6956045031547546,0.618837296962738,0.1256384253501892,1.253272294998169,0.7806919813156128,0.4734707772731781,0.22160443663597107,1.7831741571426392,0.6595627069473267,0.6178319454193115,0.1409827023744583,1.1882362365722656,0.7993260622024536,0.48130130767822266,0.22682805359363556,1.7203785181045532,0.6788040995597839,0.7716898918151855,0.7009810209274292,-0.30455082654953003,0.999205470085144,0.6478919982910156,0.7079765200614929,0.30430200695991516,0.9987846612930298,0.26640385389328003,0.7410094738006592,-0.7121129035949707,0.839752733707428,0.21999910473823547,0.7425136566162109,-0.16714835166931152,0.462804913520813,0.29035961627960205,1.0027737617492676,-0.938226044178009,0.4311010539531708,0.19362784922122955,0.9862281084060669,-0.46055203676223755,0.09868782013654709,0.3454279601573944,1.041684627532959,-0.9456151127815247,0.37492573261260986,0.2363588660955429,1.0182353258132935,-0.48483920097351074,0.11397884041070938,0.1534704715013504,1.1024683713912964,-1.0547425746917725,0.4267660975456238,0.08262323588132858,1.0242269039154053,-0.6217944025993347,0.13953810930252075
down,0.5967981815338135,0.3485330641269684,0.4339107573032379,0.9999927878379822,0.6173603534698486,0.3269507586956024,0.4695339500904083,0.9999955892562866,0.6306625604629517,0.3248806893825531,0.46998918056488037,0.999993622303009,0.6445808410644531,0.3232652246952057,0.4695710837841034,0.9999970197677612,0.5919131636619568,0.3322480618953705,0.5222833752632141,0.9999954700469971,0.5846254825592041,0.3336596190929413,0.5223110914230347,0.9999912977218628,0.577335000038147,0.3350086510181427,0.522322952747345,0.9999964833259583,0.693626344203949,0.32990750670433044,0.5997859239578247,0.9999920725822449,0.59902423620224,0.3417613208293915,0.8438411355018616,0.9999954700469971,0.6257530450820923,0.36314910650253296,0.47208502888679504,0.9999580383300781,0.5931944251060486,0.36674001812934875,0.540720522403717,0.9999488592147827,0.7857782244682312,0.39960914850234985,0.3631989359855652,0.9996265172958374,0.5842103958129883,0.445742130279541,1.0521372556686401,0.9994235038757324,0.7204631567001343,0.2540571987628937,0.42150261998176575,0.9769737124443054,0.402765154838562,0.3892560303211212,1.4197267293930054,0.9160361289978027,0.6352500319480896,0.1563778966665268,1.1809757947921753,0.8830015063285828,0.44233331084251404,0.260541170835495,1.7255909442901611,0.8306586146354675,0.618952751159668,0.11983930319547653,1.2552250623703003,0.7931297421455383,0.4459909498691559,0.2383607178926468,1.7421367168426514,0.6945657134056091,0.6167727708816528,0.1316852867603302,1.2763733863830566,0.7721308469772339,0.47446656227111816,0.23197011649608612,1.8167887926101685,0.6576217412948608,0.6167698502540588,0.14886274933815002,1.2074286937713623,0.7921247482299805,0.48303183913230896,0.23794792592525482,1.7501764297485352,0.6742323040962219,0.7687646150588989,0.702056348323822,-0.2950662672519684,0.9990839958190918,0.6423876285552979,0.7062884569168091,0.29476356506347656,0.99860018491745,0.26671692728996277,0.7406308650970459,-0.6917409300804138,0.8485578894615173,0.21223652362823486,0.7380193471908569,-0.16162073612213135,0.4691275954246521,0.3014248013496399,1.0010383129119873,-0.9428039193153381,0.4438171982765198,0.20591726899147034,0.9807237982749939,-0.4618489444255829,0.10110390931367874,0.3605554401874542,1.0400203466415405,-0.950576901435852,0.38900935649871826,0.2547993063926697,1.0126311779022217,-0.4860271215438843,0.11857996135950089,0.1621849238872528,1.1047718524932861,-1.03498113155365,0.4324663579463959,0.0872180163860321,1.022796392440796,-0.6062846183776855,0.14285922050476074
down,0.5932795405387878,0.3503098487854004,0.3605470359325409,0.9999905824661255,0.6132399439811707,0.32771703600883484,0.3928636908531189,0.9999938607215881,0.626001238822937,0.325761616230011,0.3933064639568329,0.9999911189079285,0.6398509740829468,0.3240985572338104,0.3928851783275604,0.9999958276748657,0.5891968607902527,0.3324684500694275,0.44676971435546875,0.9999940395355225,0.5824275612831116,0.3337737023830414,0.44682180881500244,0.9999886155128479,0.5756619572639465,0.33507198095321655,0.44685935974121094,0.9999953508377075,0.6897054314613342,0.33002036809921265,0.5224339365959167,0.9999889731407166,0.5986180901527405,0.3416024446487427,0.7728353142738342,0.9999939203262329,0.6211697459220886,0.3652917146682739,0.39862194657325745,0.9999493360519409,0.5912883281707764,0.3681693971157074,0.4694594740867615,0.9999382495880127,0.7838211059570312,0.39635875821113586,0.29647189378738403,0.9995859861373901,0.5894306898117065,0.4456270933151245,0.9875047206878662,0.9993161559104919,0.722786545753479,0.2442115843296051,0.3724689185619354,0.9775868058204651,0.3956117331981659,0.39974185824394226,1.2946523427963257,0.9196531772613525,0.6307565569877625,0.15743061900138855,1.1534653902053833,0.8717482089996338,0.44300827383995056,0.2702832818031311,1.4789657592773438,0.8172650337219238,0.6161227226257324,0.12461046874523163,1.225845456123352,0.7712764739990234,0.447284072637558,0.24574702978134155,1.4709539413452148,0.6740648150444031,0.6088368892669678,0.14090043306350708,1.2516298294067383,0.7506128549575806,0.4778774678707123,0.23984971642494202,1.540067434310913,0.6363430619239807,0.608704149723053,0.16074587404727936,1.1818733215332031,0.7741601467132568,0.4871111810207367,0.2463371604681015,1.498300313949585,0.6504977941513062,0.7704283595085144,0.7022260427474976,-0.28876715898513794,0.9990086555480957,0.6581854820251465,0.7059210538864136,0.2882435619831085,0.9983853101730347,0.26414650678634644,0.7402287125587463,-0.6501808166503906,0.8621876835823059,0.21234799921512604,0.7366331815719604,-0.11157869547605515,0.474948525428772,0.3058367371559143,1.0028935670852661,-0.9252186417579651,0.4712353050708771,0.19692854583263397,0.9690111875534058,-0.42162561416625977,0.10300802439451218,0.3673458397388458,1.044416069984436,-0.934784471988678,0.4227314293384552,0.2471863329410553,1.0038725137710571,-0.4465973675251007,0.12351895868778229,0.17271266877651215,1.1049107313156128,-1.0004608631134033,0.44488054513931274,0.07569894194602966,1.0126433372497559,-0.5487889647483826,0.14456813037395477
down,0.587388813495636,0.35313403606414795,0.40612080693244934,0.999986469745636,0.6079970002174377,0.33027729392051697,0.44387125968933105,0.9999909996986389,0.6199685335159302,0.32828494906425476,0.4443356394767761,0.9999865293502808,0.6333518624305725,0.32635340094566345,0.4438806176185608,0.9999938607215881,0.5836672186851501,0.33487746119499207,0.4981755018234253,0.9999914765357971,0.5773429870605469,0.33592039346694946,0.4981883764266968,0.9999834895133972,0.5710272192955017,0.3369995653629303,0.4982088506221771,0.9999936819076538,0.6832571625709534,0.33116233348846436,0.5821155309677124,0.9999836087226868,0.5952674150466919,0.3424290120601654,0.8331249952316284,0.9999911785125732,0.6150756478309631,0.36759153008461,0.44421228766441345,0.9999340176582336,0.5867547392845154,0.3702300786972046,0.5157817006111145,0.9999194145202637,0.7785744071006775,0.39576485753059387,0.3429288864135742,0.9995193481445312,0.5903396606445312,0.44584810733795166,1.0318843126296997,0.9991573691368103,0.7382556796073914,0.24073414504528046,0.45718884468078613,0.9777835607528687,0.38336390256881714,0.4118126928806305,1.3019472360610962,0.9209131598472595,0.6295111775398254,0.16193869709968567,1.4007411003112793,0.8387137055397034,0.44602522253990173,0.28332650661468506,1.452112078666687,0.7951917052268982,0.6144728660583496,0.13124684989452362,1.4881610870361328,0.7153283357620239,0.4513726532459259,0.25913119316101074,1.4312487840652466,0.6394299864768982,0.6043667197227478,0.15973588824272156,1.5137462615966797,0.6943008303642273,0.4816208481788635,0.25597745180130005,1.5124434232711792,0.6003930568695068,0.6073446869850159,0.18078163266181946,1.429267406463623,0.7245609164237976,0.49170124530792236,0.2626819312572479,1.4738200902938843,0.613185465335846,0.7750435471534729,0.6997299790382385,-0.28101807832717896,0.9989243745803833,0.6642844080924988,0.7047271728515625,0.28026366233825684,0.9982198476791382,0.27149394154548645,0.7402670979499817,-0.619489312171936,0.8712579607963562,0.21471458673477173,0.7365092039108276,-0.1800795942544937,0.48156633973121643,0.2943890392780304,1.0109466314315796,-0.8947058916091919,0.4799363315105438,0.19841018319129944,0.9893369078636169,-0.5030885338783264,0.10318657755851746,0.3480088710784912,1.0561953783035278,-0.9051544070243835,0.43657293915748596,0.24709512293338776,1.0251606702804565,-0.5267514586448669,0.12304181605577469,0.15953485667705536,1.1075749397277832,-0.9841820597648621,0.439283162355423,0.08197076618671417,1.0905506610870361,-0.6680303812026978,0.1436370611190796
down,0.5771270394325256,0.3544071614742279,0.5944874882698059,0.9999880194664001,0.5999664664268494,0.33245962858200073,0.6349194049835205,0.9999924898147583,0.6101147532463074,0.3308323621749878,0.6354808807373047,0.9999880790710449,0.6222135424613953,0.3290887475013733,0.6350007653236389,0.9999948740005493,0.577223539352417,0.33665731549263,0.694922149181366,0.999993085861206,0.5725822448730469,0.3376140594482422,0.6948676109313965,0.9999864101409912,0.567935585975647,0.33862200379371643,0.6948056817054749,0.9999950528144836,0.6773818135261536,0.33458516001701355,0.7534030079841614,0.9999851584434509,0.5947999358177185,0.34415382146835327,1.0245258808135986,0.9999932646751404,0.605800211429596,0.36951786279678345,0.6174260377883911,0.9999455809593201,0.5798415541648865,0.3715587854385376,0.6947092413902283,0.9999371767044067,0.7825104594230652,0.400110125541687,0.5018097162246704,0.9996128678321838,0.589272141456604,0.4528384208679199,1.1867543458938599,0.9992896914482117,0.7887436747550964,0.26363256573677063,0.6049513816833496,0.9787673354148865,0.37299656867980957,0.43613290786743164,1.520074486732483,0.9165424108505249,0.647171676158905,0.17783670127391815,1.4540332555770874,0.800653874874115,0.4542321562767029,0.31001758575439453,1.8241311311721802,0.7596116065979004,0.6276187896728516,0.1416340321302414,1.5367013216018677,0.6373950839042664,0.46085861325263977,0.2835066616535187,1.8261927366256714,0.5715959668159485,0.6150880455970764,0.16827315092086792,1.5662634372711182,0.6122345328330994,0.49272510409355164,0.2792268693447113,1.9120241403579712,0.5243719220161438,0.6188346147537231,0.1856311857700348,1.4846367835998535,0.6524010896682739,0.5048707723617554,0.28723862767219543,1.8510479927062988,0.5389150381088257,0.773702085018158,0.6894558668136597,-0.278340220451355,0.9991562366485596,0.6616157293319702,0.7052298188209534,0.277434766292572,0.9985583424568176,0.2695433795452118,0.7372465133666992,-0.6368348598480225,0.8970947265625,0.20837414264678955,0.7394145727157593,-0.20078584551811218,0.4819878935813904,0.2800500690937042,1.0382870435714722,-0.9913872480392456,0.49742376804351807,0.1872970312833786,1.023857593536377,-0.5644900798797607,0.09008993208408356,0.33462703227996826,1.0867180824279785,-1.0073384046554565,0.47867551445961,0.23994146287441254,1.057960033416748,-0.595727264881134,0.10609807819128036,0.14686045050621033,1.1391105651855469,-1.1107646226882935,0.42019525170326233,0.07985128462314606,1.1289286613464355,-0.7733001112937927,0.11872740089893341
down,0.5760657787322998,0.3566212058067322,0.5117053389549255,0.9999869465827942,0.6000894904136658,0.3349025845527649,0.5626099109649658,0.9999918937683105,0.6112386584281921,0.33334794640541077,0.5631529092788696,0.9999868869781494,0.6243952512741089,0.331762433052063,0.5626688599586487,0.9999943971633911,0.5767629146575928,0.3392164409160614,0.6179757714271545,0.9999925494194031,0.57236248254776,0.3403569757938385,0.6179335117340088,0.9999855160713196,0.5680450797080994,0.34151557087898254,0.6178938150405884,0.9999950528144836,0.6810047626495361,0.33853450417518616,0.7200689911842346,0.999983012676239,0.5967622995376587,0.34764808416366577,0.9577683210372925,0.9999930262565613,0.6062158346176147,0.3736802041530609,0.5351352691650391,0.9999451637268066,0.5800394415855408,0.3757760226726532,0.6094570159912109,0.9999353289604187,0.7882078289985657,0.4037831425666809,0.49680498242378235,0.999625563621521,0.5937680006027222,0.4628369212150574,1.0748467445373535,0.9991552233695984,0.8293394446372986,0.2882932126522064,0.6196423768997192,0.9782475829124451,0.3742721676826477,0.4565607011318207,1.3646984100341797,0.9138339161872864,0.6609921455383301,0.2100943624973297,1.514721393585205,0.6952789425849915,0.47683456540107727,0.31938445568084717,1.5879899263381958,0.7105841040611267,0.6380529999732971,0.17269593477249146,1.603132963180542,0.49904027581214905,0.49737825989723206,0.2802470922470093,1.5711233615875244,0.5010248422622681,0.6280061602592468,0.1974867433309555,1.6413778066635132,0.4749956727027893,0.5351444482803345,0.2839010953903198,1.65525484085083,0.4521409571170807,0.6356161236763,0.2175077646970749,1.5475364923477173,0.5231829881668091,0.5434610843658447,0.2945738732814789,1.6124438047409058,0.46857979893684387,0.7724713683128357,0.686367392539978,-0.2735964357852936,0.9992206692695618,0.6626559495925903,0.7070791125297546,0.2722494304180145,0.998627245426178,0.2686960995197296,0.734111487865448,-0.6224613189697266,0.9055505990982056,0.19772332906723022,0.7412179708480835,-0.18534357845783234,0.4706261456012726,0.3059435784816742,1.0376194715499878,-0.9554601311683655,0.5241424441337585,0.17408525943756104,1.0279078483581543,-0.5185394287109375,0.08867745101451874,0.364749014377594,1.0859935283660889,-0.967448353767395,0.5061118006706238,0.23014214634895325,1.0634839534759521,-0.5448200106620789,0.10569027066230774,0.18080952763557434,1.1425338983535767,-1.0470387935638428,0.42720291018486023,0.07364800572395325,1.1381075382232666,-0.7073650360107422,0.11031565070152283
down,0.5761789679527283,0.35604676604270935,0.4727686047554016,0.9999873042106628,0.6005058288574219,0.3348402678966522,0.5245876312255859,0.9999920725822449,0.6121781468391418,0.33324432373046875,0.5251129865646362,0.9999870657920837,0.6261160373687744,0.3315120339393616,0.5246082544326782,0.9999944567680359,0.5767955780029297,0.3392210602760315,0.5780936479568481,0.9999926686286926,0.572370171546936,0.34039610624313354,0.5781163573265076,0.9999858140945435,0.5680460333824158,0.3416091203689575,0.5780843496322632,0.9999951720237732,0.6816298961639404,0.33868664503097534,0.674031138420105,0.9999827742576599,0.596754789352417,0.34829771518707275,0.9189592599868774,0.9999930262565613,0.6073696613311768,0.372454971075058,0.5008770227432251,0.9999462962150574,0.5805746912956238,0.37519508600234985,0.5717458128929138,0.9999356865882874,0.7917159199714661,0.4038871228694916,0.46111324429512024,0.9996489882469177,0.5876502990722656,0.46426427364349365,1.052404522895813,0.99910569190979,0.8511336445808411,0.3062645196914673,0.5379912853240967,0.9789494872093201,0.373200923204422,0.4661765992641449,1.3000684976577759,0.9161581993103027,0.6711434721946716,0.22029410302639008,1.3283196687698364,0.6879231929779053,0.4634283185005188,0.32876676321029663,1.4970096349716187,0.7154695391654968,0.6464040279388428,0.18518084287643433,1.4078401327133179,0.477877676486969,0.4878826439380646,0.2952495217323303,1.4783285856246948,0.5003724098205566,0.6358973383903503,0.2035197913646698,1.444757103919983,0.45294201374053955,0.5264855623245239,0.28890183568000793,1.5709936618804932,0.44938182830810547,0.6426904201507568,0.2222282439470291,1.3593796491622925,0.50375896692276,0.5366219282150269,0.3003727197647095,1.5250858068466187,0.4665437936782837,0.7712058424949646,0.6855092644691467,-0.2697857916355133,0.9992913603782654,0.6563678979873657,0.7063219547271729,0.26831161975860596,0.9987069964408875,0.26855799555778503,0.7340888381004333,-0.6147348880767822,0.9077440500259399,0.19607190787792206,0.7392800450325012,-0.18683011829853058,0.45718133449554443,0.2896151840686798,1.0394755601882935,-0.9456058740615845,0.5293312072753906,0.17495088279247284,1.0258851051330566,-0.49519082903862,0.08483866602182388,0.349210262298584,1.0873910188674927,-0.9578940868377686,0.5091105699539185,0.2315703183412552,1.061476707458496,-0.5206250548362732,0.10115903615951538,0.17663492262363434,1.145629644393921,-1.0299687385559082,0.4237380623817444,0.07517126947641373,1.134786605834961,-0.6685722470283508,0.10420641303062439
down,0.5754196047782898,0.35896193981170654,0.5330890417098999,0.9999866485595703,0.5986659526824951,0.337796688079834,0.5886666774749756,0.9999913573265076,0.6103059649467468,0.3361547589302063,0.5891823172569275,0.9999862909317017,0.6238438487052917,0.33430370688438416,0.5886273980140686,0.9999939799308777,0.5749241709709167,0.3422774374485016,0.6374384760856628,0.9999919533729553,0.5706921219825745,0.3434593975543976,0.63741534948349,0.9999850988388062,0.5664577484130859,0.3446372151374817,0.6374107599258423,0.9999947547912598,0.6828054785728455,0.34023410081863403,0.7724184393882751,0.9999804496765137,0.594160795211792,0.3500157296657562,0.9762505292892456,0.9999924898147583,0.6071096062660217,0.37511155009269714,0.575328528881073,0.999944269657135,0.5799363851547241,0.37791192531585693,0.6347596049308777,0.9999323487281799,0.795966386795044,0.4116734266281128,0.6152070760726929,0.9997088313102722,0.5803374648094177,0.4657790958881378,1.0977482795715332,0.99913090467453,0.8828376531600952,0.36550775170326233,0.6729966998100281,0.9786925315856934,0.3872871696949005,0.5006904006004333,1.3780299425125122,0.9163550734519958,0.6967273354530334,0.2627817988395691,1.3657368421554565,0.7148222923278809,0.4098074436187744,0.4098338782787323,1.6372885704040527,0.7515567541122437,0.6654255986213684,0.23307055234909058,1.4442660808563232,0.49390724301338196,0.4147574305534363,0.376902312040329,1.6181377172470093,0.5417070984840393,0.6592694520950317,0.2373608499765396,1.487769603729248,0.467741996049881,0.44090214371681213,0.3749781548976898,1.6994317770004272,0.48832616209983826,0.6655704975128174,0.2519121766090393,1.3967475891113281,0.5204406380653381,0.4575633406639099,0.3825879991054535,1.6635187864303589,0.5060604214668274,0.7645120620727539,0.6873272061347961,-0.2524086534976959,0.9994100332260132,0.6441245675086975,0.7042199373245239,0.25112012028694153,0.9987879395484924,0.2612949013710022,0.7359407544136047,-0.6043703556060791,0.9198553562164307,0.1983795166015625,0.7352215051651001,-0.21822521090507507,0.45335784554481506,0.2868447005748749,1.0466068983078003,-0.9282636046409607,0.5456040501594543,0.1716153621673584,1.00839102268219,-0.5266194939613342,0.08696611225605011,0.34640827775001526,1.0926783084869385,-0.9397817254066467,0.5030577778816223,0.22397999465465546,1.0530015230178833,-0.5484037399291992,0.09382574260234833,0.16784614324569702,1.1538468599319458,-1.017008900642395,0.419269323348999,0.05585949122905731,1.1083015203475952,-0.7141278386116028,0.10024366527795792
